respID,qID,altID,obsID,profileID,salary_increase,req_in_person_days,attendance_bonus,commute_credit,vacation_days,salary_cut,no_choice
588,4,1,4700,5987,2,5,0,0,5,0,0
588,4,2,4700,0,0,0,0,0,0,2,1
588,5,1,4701,21584,1,3,2,100,0,0,0
588,5,2,4701,0,0,0,0,0,0,8,1
588,6,1,4702,9699,7,2,2,100,10,0,0
588,6,2,4702,0,0,0,0,0,0,3,1
588,7,1,4703,21126,5,1,0,0,0,0,0
588,7,2,4703,0,0,0,0,0,0,8,1
588,8,1,4704,11335,4,1,2,0,5,0,0
588,8,2,4704,0,0,0,0,0,0,4,1
589,1,1,4705,15064,4,5,0,200,10,0,0
589,1,2,4705,0,0,0,0,0,0,5,1
589,2,1,4706,24248,3,5,2,100,0,0,0
589,2,2,4706,0,0,0,0,0,0,9,1
589,3,1,4707,12203,3,5,2,50,10,0,0
589,3,2,4707,0,0,0,0,0,0,4,1
589,4,1,4708,3855,4,1,1,200,5,0,0
589,4,2,4708,0,0,0,0,0,0,1,1
589,5,1,4709,11940,4,1,1,0,10,0,0
589,5,2,4709,0,0,0,0,0,0,4,1
589,6,1,4710,4689,2,2,1,0,15,0,0
589,6,2,4710,0,0,0,0,0,0,1,1
589,7,1,4711,1827,0,2,0,200,10,0,0
589,7,2,4711,0,0,0,0,0,0,0,1
589,8,1,4712,28431,6,5,0,0,15,0,0
589,8,2,4712,0,0,0,0,0,0,10,1
590,1,1,4713,19864,8,1,1,0,10,0,0
590,1,2,4713,0,0,0,0,0,0,7,1
590,2,1,4714,4642,10,2,0,0,15,0,0
590,2,2,4714,0,0,0,0,0,0,1,1
590,3,1,4715,23520,1,4,1,100,15,0,0
590,3,2,4715,0,0,0,0,0,0,8,1
590,4,1,4716,12507,10,2,2,200,10,0,0
590,4,2,4716,0,0,0,0,0,0,4,1
590,5,1,4717,15730,10,5,0,200,15,0,0
590,5,2,4717,0,0,0,0,0,0,5,1
590,6,1,4718,14149,2,2,2,50,5,0,0
590,6,2,4718,0,0,0,0,0,0,5,1
590,7,1,4719,17436,0,1,2,50,10,0,0
590,7,2,4719,0,0,0,0,0,0,6,1
590,8,1,4720,14668,4,4,2,0,10,0,0
590,8,2,4720,0,0,0,0,0,0,5,1
591,1,1,4721,10818,4,4,1,50,0,0,0
591,1,2,4721,0,0,0,0,0,0,4,1
591,2,1,4722,22505,9,1,1,0,10,0,0
591,2,2,4722,0,0,0,0,0,0,8,1
591,3,1,4723,14786,1,5,1,50,10,0,0
591,3,2,4723,0,0,0,0,0,0,5,1
591,4,1,4724,22048,3,5,1,50,5,0,0
591,4,2,4724,0,0,0,0,0,0,8,1
591,5,1,4725,7619,6,3,0,100,15,0,0
591,5,2,4725,0,0,0,0,0,0,2,1
591,6,1,4726,17808,9,4,2,200,10,0,0
591,6,2,4726,0,0,0,0,0,0,6,1
591,7,1,4727,4414,2,2,2,100,10,0,0
591,7,2,4727,0,0,0,0,0,0,1,1
591,8,1,4728,20798,7,1,0,100,15,0,0
591,8,2,4728,0,0,0,0,0,0,7,1
592,1,1,4729,18663,6,2,0,50,0,0,0
592,1,2,4729,0,0,0,0,0,0,7,1
592,2,1,4730,5023,6,2,1,100,15,0,0
592,2,2,4730,0,0,0,0,0,0,1,1
592,3,1,4731,14258,1,2,1,100,5,0,0
592,3,2,4731,0,0,0,0,0,0,5,1
592,4,1,4732,18593,2,1,2,0,0,0,0
592,4,2,4732,0,0,0,0,0,0,7,1
592,5,1,4733,17025,7,3,0,200,5,0,0
592,5,2,4733,0,0,0,0,0,0,6,1
592,6,1,4734,6366,7,4,1,100,5,0,0
592,6,2,4734,0,0,0,0,0,0,2,1
592,7,1,4735,7784,6,3,0,200,15,0,0
592,7,2,4735,0,0,0,0,0,0,2,1
592,8,1,4736,13224,1,3,0,0,0,0,0
592,8,2,4736,0,0,0,0,0,0,5,1
593,1,1,4737,18681,2,4,0,50,0,0,0
593,1,2,4737,0,0,0,0,0,0,7,1
593,2,1,4738,27878,3,5,2,0,10,0,0
593,2,2,4738,0,0,0,0,0,0,10,1
593,3,1,4739,23002,0,2,1,200,10,0,0
593,3,2,4739,0,0,0,0,0,0,8,1
593,4,1,4740,15064,4,5,0,200,10,0,0
593,4,2,4740,0,0,0,0,0,0,5,1
593,5,1,4741,24382,5,2,2,200,0,0,0
593,5,2,4741,0,0,0,0,0,0,9,1
593,6,1,4742,21596,2,4,2,100,0,0,0
593,6,2,4742,0,0,0,0,0,0,8,1
593,7,1,4743,12431,0,1,1,200,10,0,0
593,7,2,4743,0,0,0,0,0,0,4,1
593,8,1,4744,5123,7,1,0,200,15,0,0
593,8,2,4744,0,0,0,0,0,0,1,1
594,1,1,4745,13581,6,5,0,100,0,0,0
594,1,2,4745,0,0,0,0,0,0,5,1
594,2,1,4746,8828,5,3,1,50,5,0,0
594,2,2,4746,0,0,0,0,0,0,3,1
594,3,1,4747,6154,4,5,0,50,5,0,0
594,3,2,4747,0,0,0,0,0,0,2,1
594,4,1,4748,26350,4,1,2,200,15,0,0
594,4,2,4748,0,0,0,0,0,0,9,1
594,5,1,4749,11878,8,5,2,200,5,0,0
594,5,2,4749,0,0,0,0,0,0,4,1
594,6,1,4750,13962,2,5,1,0,5,0,0
594,6,2,4750,0,0,0,0,0,0,5,1
594,7,1,4751,11521,3,3,2,50,5,0,0
594,7,2,4751,0,0,0,0,0,0,4,1
594,8,1,4752,17558,1,2,1,100,10,0,0
594,8,2,4752,0,0,0,0,0,0,6,1
595,1,1,4753,11837,0,2,2,200,5,0,0
595,1,2,4753,0,0,0,0,0,0,4,1
595,2,1,4754,18733,10,3,1,50,0,0,0
595,2,2,4754,0,0,0,0,0,0,7,1
595,3,1,4755,4705,7,3,1,0,15,0,0
595,3,2,4755,0,0,0,0,0,0,1,1
595,4,1,4756,5433,9,4,2,0,0,0,0
595,4,2,4756,0,0,0,0,0,0,2,1
595,5,1,4757,25958,8,5,0,50,15,0,0
595,5,2,4757,0,0,0,0,0,0,9,1
595,6,1,4758,5035,7,3,1,100,15,0,0
595,6,2,4758,0,0,0,0,0,0,1,1
595,7,1,4759,21294,8,1,0,50,0,0,0
595,7,2,4759,0,0,0,0,0,0,8,1
595,8,1,4760,3232,8,4,1,200,0,0,0
595,8,2,4760,0,0,0,0,0,0,1,1
596,1,1,4761,25895,0,5,2,0,15,0,0
596,1,2,4761,0,0,0,0,0,0,9,1
596,2,1,4762,28692,3,4,2,50,15,0,0
596,2,2,4762,0,0,0,0,0,0,10,1
596,3,1,4763,5258,10,3,2,200,15,0,0
596,3,2,4763,0,0,0,0,0,0,1,1
596,4,1,4764,10728,2,1,0,50,0,0,0
596,4,2,4764,0,0,0,0,0,0,4,1
596,5,1,4765,7344,6,3,1,0,15,0,0
596,5,2,4765,0,0,0,0,0,0,2,1
596,6,1,4766,3436,3,3,2,0,5,0,0
596,6,2,4766,0,0,0,0,0,0,1,1
596,7,1,4767,3015,0,5,0,100,0,0,0
596,7,2,4767,0,0,0,0,0,0,1,1
596,8,1,4768,3803,7,1,0,200,5,0,0
596,8,2,4768,0,0,0,0,0,0,1,1
597,1,1,4769,9959,3,1,1,0,15,0,0
597,1,2,4769,0,0,0,0,0,0,3,1
597,2,1,4770,12760,10,5,0,50,15,0,0
597,2,2,4770,0,0,0,0,0,0,4,1
597,3,1,4771,20407,1,1,2,200,10,0,0
597,3,2,4771,0,0,0,0,0,0,7,1
597,4,1,4772,24279,1,3,0,200,0,0,0
597,4,2,4772,0,0,0,0,0,0,9,1
597,5,1,4773,9513,8,5,1,50,10,0,0
597,5,2,4773,0,0,0,0,0,0,3,1
597,6,1,4774,18169,7,2,0,100,15,0,0
597,6,2,4774,0,0,0,0,0,0,6,1
597,7,1,4775,13024,10,4,2,100,15,0,0
597,7,2,4775,0,0,0,0,0,0,4,1
597,8,1,4776,10782,1,1,1,50,0,0,0
597,8,2,4776,0,0,0,0,0,0,4,1
598,1,1,4777,2610,2,3,2,200,15,0,0
598,1,2,4777,0,0,0,0,0,0,0,1
598,2,1,4778,12718,1,2,0,50,15,0,0
598,2,2,4778,0,0,0,0,0,0,4,1
598,3,1,4779,4775,0,5,2,0,15,0,0
598,3,2,4779,0,0,0,0,0,0,1,1
598,4,1,4780,176,10,1,0,50,0,0,0
598,4,2,4780,0,0,0,0,0,0,0,1
598,5,1,4781,23046,0,1,2,200,10,0,0
598,5,2,4781,0,0,0,0,0,0,8,1
598,6,1,4782,22527,9,3,1,0,10,0,0
598,6,2,4782,0,0,0,0,0,0,8,1
598,7,1,4783,17130,2,3,2,200,5,0,0
598,7,2,4783,0,0,0,0,0,0,6,1
598,8,1,4784,14400,0,5,0,200,5,0,0
598,8,2,4784,0,0,0,0,0,0,5,1
599,1,1,4785,12114,2,2,1,50,10,0,0
599,1,2,4785,0,0,0,0,0,0,4,1
599,2,1,4786,3292,2,5,2,200,0,0,0
599,2,2,4786,0,0,0,0,0,0,1,1
599,3,1,4787,23325,4,1,1,50,15,0,0
599,3,2,4787,0,0,0,0,0,0,8,1
599,4,1,4788,26697,10,2,2,50,0,0,0
599,4,2,4788,0,0,0,0,0,0,10,1
599,5,1,4789,6577,9,3,2,200,5,0,0
599,5,2,4789,0,0,0,0,0,0,2,1
599,6,1,4790,10112,2,5,0,50,15,0,0
599,6,2,4790,0,0,0,0,0,0,3,1
599,7,1,4791,4824,5,4,0,50,15,0,0
599,7,2,4791,0,0,0,0,0,0,1,1
599,8,1,4792,3998,4,4,0,0,10,0,0
599,8,2,4792,0,0,0,0,0,0,1,1
600,1,1,4793,25099,7,2,0,0,10,0,0
600,1,2,4793,0,0,0,0,0,0,9,1
600,2,1,4794,4152,4,3,0,50,10,0,0
600,2,2,4794,0,0,0,0,0,0,1,1
600,3,1,4795,16931,1,5,1,100,5,0,0
600,3,2,4795,0,0,0,0,0,0,6,1
600,4,1,4796,16461,4,2,2,200,0,0,0
600,4,2,4796,0,0,0,0,0,0,6,1
600,5,1,4797,14379,1,3,0,200,5,0,0
600,5,2,4797,0,0,0,0,0,0,5,1
600,6,1,4798,17588,9,4,1,100,10,0,0
600,6,2,4798,0,0,0,0,0,0,6,1
600,7,1,4799,369,5,4,0,100,0,0,0
600,7,2,4799,0,0,0,0,0,0,0,1
600,8,1,4800,9459,9,5,0,50,10,0,0
600,8,2,4800,0,0,0,0,0,0,3,1
601,1,1,4801,15299,8,1,2,0,15,0,0
601,1,2,4801,0,0,0,0,0,0,5,1
601,2,1,4802,24526,6,5,1,0,5,0,0
601,2,2,4802,0,0,0,0,0,0,9,1
601,3,1,4803,12102,1,1,1,50,10,0,0
601,3,2,4803,0,0,0,0,0,0,4,1
601,4,1,4804,28444,8,1,1,0,15,0,0
601,4,2,4804,0,0,0,0,0,0,10,1
601,5,1,4805,29023,4,4,2,200,15,0,0
601,5,2,4805,0,0,0,0,0,0,10,1
601,6,1,4806,8628,3,5,0,0,5,0,0
601,6,2,4806,0,0,0,0,0,0,3,1
601,7,1,4807,5824,4,5,0,200,0,0,0
601,7,2,4807,0,0,0,0,0,0,2,1
601,8,1,4808,27590,1,4,0,200,5,0,0
601,8,2,4808,0,0,0,0,0,0,10,1
602,1,1,4809,6987,1,1,1,100,10,0,0
602,1,2,4809,0,0,0,0,0,0,2,1
602,2,1,4810,19097,0,2,2,200,0,0,0
602,2,2,4810,0,0,0,0,0,0,7,1
602,3,1,4811,23231,9,2,2,0,15,0,0
602,3,2,4811,0,0,0,0,0,0,8,1
602,4,1,4812,14600,2,3,1,0,10,0,0
602,4,2,4812,0,0,0,0,0,0,5,1
602,5,1,4813,22740,2,3,2,50,10,0,0
602,5,2,4813,0,0,0,0,0,0,8,1
602,6,1,4814,14122,8,4,1,50,5,0,0
602,6,2,4814,0,0,0,0,0,0,5,1
602,7,1,4815,11943,7,1,1,0,10,0,0
602,7,2,4815,0,0,0,0,0,0,4,1
602,8,1,4816,2735,6,4,1,0,0,0,0
602,8,2,4816,0,0,0,0,0,0,1,1
603,1,1,4817,24782,9,3,0,100,5,0,0
603,1,2,4817,0,0,0,0,0,0,9,1
603,2,1,4818,11736,9,2,0,200,5,0,0
603,2,2,4818,0,0,0,0,0,0,4,1
603,3,1,4819,4522,0,2,1,200,10,0,0
603,3,2,4819,0,0,0,0,0,0,1,1
603,4,1,4820,26099,6,3,0,100,15,0,0
603,4,2,4820,0,0,0,0,0,0,9,1
603,5,1,4821,9353,2,1,2,0,10,0,0
603,5,2,4821,0,0,0,0,0,0,3,1
603,6,1,4822,18760,4,1,2,50,0,0,0
603,6,2,4822,0,0,0,0,0,0,7,1
603,7,1,4823,26259,1,3,0,200,15,0,0
603,7,2,4823,0,0,0,0,0,0,9,1
603,8,1,4824,15250,3,2,1,0,15,0,0
603,8,2,4824,0,0,0,0,0,0,5,1
604,1,1,4825,21548,9,4,1,100,0,0,0
604,1,2,4825,0,0,0,0,0,0,8,1
604,2,1,4826,15808,0,3,2,200,15,0,0
604,2,2,4826,0,0,0,0,0,0,5,1
604,3,1,4827,4425,2,3,2,100,10,0,0
604,3,2,4827,0,0,0,0,0,0,1,1
604,4,1,4828,21731,5,1,2,200,0,0,0
604,4,2,4828,0,0,0,0,0,0,8,1
604,5,1,4829,28122,5,2,1,100,10,0,0
604,5,2,4829,0,0,0,0,0,0,10,1
604,6,1,4830,10533,5,3,2,200,15,0,0
604,6,2,4830,0,0,0,0,0,0,3,1
604,7,1,4831,8651,4,2,1,0,5,0,0
604,7,2,4831,0,0,0,0,0,0,3,1
604,8,1,4832,25044,7,2,2,200,5,0,0
604,8,2,4832,0,0,0,0,0,0,9,1
605,1,1,4833,17255,6,4,1,0,10,0,0
605,1,2,4833,0,0,0,0,0,0,6,1
605,2,1,4834,13655,3,2,2,100,0,0,0
605,2,2,4834,0,0,0,0,0,0,5,1
605,3,1,4835,6241,3,3,2,50,5,0,0
605,3,2,4835,0,0,0,0,0,0,2,1
605,4,1,4836,9955,10,5,0,0,15,0,0
605,4,2,4836,0,0,0,0,0,0,3,1
605,5,1,4837,7278,6,2,0,0,15,0,0
605,5,2,4837,0,0,0,0,0,0,2,1
605,6,1,4838,19954,10,4,2,0,10,0,0
605,6,2,4838,0,0,0,0,0,0,7,1
605,7,1,4839,9870,2,3,2,200,10,0,0
605,7,2,4839,0,0,0,0,0,0,3,1
605,8,1,4840,22164,9,5,0,100,5,0,0
605,8,2,4840,0,0,0,0,0,0,8,1
606,1,1,4841,10569,8,1,0,0,0,0,0
606,1,2,4841,0,0,0,0,0,0,4,1
606,2,1,4842,14849,9,5,2,50,10,0,0
606,2,2,4842,0,0,0,0,0,0,5,1
606,3,1,4843,27403,1,2,0,100,5,0,0
606,3,2,4843,0,0,0,0,0,0,10,1
606,4,1,4844,12518,10,3,2,200,10,0,0
606,4,2,4844,0,0,0,0,0,0,4,1
606,5,1,4845,22556,5,1,2,0,10,0,0
606,5,2,4845,0,0,0,0,0,0,8,1
606,6,1,4846,15634,2,2,2,100,15,0,0
606,6,2,4846,0,0,0,0,0,0,5,1
606,7,1,4847,12593,8,5,0,0,15,0,0
606,7,2,4847,0,0,0,0,0,0,4,1
606,8,1,4848,6753,9,4,2,0,10,0,0
606,8,2,4848,0,0,0,0,0,0,2,1
607,1,1,4849,6926,6,5,2,50,10,0,0
607,1,2,4849,0,0,0,0,0,0,2,1
607,2,1,4850,12004,2,2,2,0,10,0,0
607,2,2,4850,0,0,0,0,0,0,4,1
607,3,1,4851,1136,2,4,2,100,5,0,0
607,3,2,4851,0,0,0,0,0,0,0,1
607,4,1,4852,11601,6,5,0,100,5,0,0
607,4,2,4852,0,0,0,0,0,0,4,1
607,5,1,4853,24423,2,1,0,0,5,0,0
607,5,2,4853,0,0,0,0,0,0,9,1
607,6,1,4854,19018,9,4,0,200,0,0,0
607,6,2,4854,0,0,0,0,0,0,7,1
607,7,1,4855,14496,8,3,2,200,5,0,0
607,7,2,4855,0,0,0,0,0,0,5,1
607,8,1,4856,5045,6,4,1,100,15,0,0
607,8,2,4856,0,0,0,0,0,0,1,1
608,1,1,4857,26708,10,3,2,50,0,0,0
608,1,2,4857,0,0,0,0,0,0,10,1
608,2,1,4858,27792,5,2,1,0,10,0,0
608,2,2,4858,0,0,0,0,0,0,10,1
608,3,1,4859,19342,3,4,0,50,5,0,0
608,3,2,4859,0,0,0,0,0,0,7,1
608,4,1,4860,25653,0,3,1,200,10,0,0
608,4,2,4860,0,0,0,0,0,0,9,1
608,5,1,4861,19221,3,3,1,0,5,0,0
608,5,2,4861,0,0,0,0,0,0,7,1
608,6,1,4862,17587,8,4,1,100,10,0,0
608,6,2,4862,0,0,0,0,0,0,6,1
608,7,1,4863,18443,6,2,2,200,15,0,0
608,7,2,4863,0,0,0,0,0,0,6,1
608,8,1,4864,8117,9,3,0,50,0,0,0
608,8,2,4864,0,0,0,0,0,0,3,1
609,1,1,4865,5538,4,4,1,50,0,0,0
609,1,2,4865,0,0,0,0,0,0,2,1
609,2,1,4866,24841,2,4,1,100,5,0,0
609,2,2,4866,0,0,0,0,0,0,9,1
609,3,1,4867,23009,7,2,1,200,10,0,0
609,3,2,4867,0,0,0,0,0,0,8,1
609,4,1,4868,3481,4,2,0,50,5,0,0
609,4,2,4868,0,0,0,0,0,0,1,1
609,5,1,4869,14212,10,2,0,100,5,0,0
609,5,2,4869,0,0,0,0,0,0,5,1
609,6,1,4870,10722,7,5,2,0,0,0,0
609,6,2,4870,0,0,0,0,0,0,4,1
609,7,1,4871,18389,7,2,1,200,15,0,0
609,7,2,4871,0,0,0,0,0,0,6,1
609,8,1,4872,9533,6,2,2,50,10,0,0
609,8,2,4872,0,0,0,0,0,0,3,1
610,1,1,4873,25328,5,3,1,50,10,0,0
610,1,2,4873,0,0,0,0,0,0,9,1
610,2,1,4874,4009,4,5,0,0,10,0,0
610,2,2,4874,0,0,0,0,0,0,1,1
610,3,1,4875,2120,7,3,2,0,15,0,0
610,3,2,4875,0,0,0,0,0,0,0,1
610,4,1,4876,26035,8,2,2,50,15,0,0
610,4,2,4876,0,0,0,0,0,0,9,1
610,5,1,4877,5021,4,2,1,100,15,0,0
610,5,2,4877,0,0,0,0,0,0,1,1
610,6,1,4878,18003,6,2,0,50,15,0,0
610,6,2,4878,0,0,0,0,0,0,6,1
610,7,1,4879,7762,6,1,0,200,15,0,0
610,7,2,4879,0,0,0,0,0,0,2,1
610,8,1,4880,25724,5,4,2,200,10,0,0
610,8,2,4880,0,0,0,0,0,0,9,1
611,1,1,4881,6718,7,1,2,0,10,0,0
611,1,2,4881,0,0,0,0,0,0,2,1
611,2,1,4882,22091,2,4,2,50,5,0,0
611,2,2,4882,0,0,0,0,0,0,8,1
611,3,1,4883,6250,1,4,2,50,5,0,0
611,3,2,4883,0,0,0,0,0,0,2,1
611,4,1,4884,8283,10,3,0,100,0,0,0
611,4,2,4884,0,0,0,0,0,0,3,1
611,5,1,4885,3410,10,5,1,0,5,0,0
611,5,2,4885,0,0,0,0,0,0,1,1
611,6,1,4886,27188,6,2,2,0,5,0,0
611,6,2,4886,0,0,0,0,0,0,10,1
611,7,1,4887,25644,2,2,1,200,10,0,0
611,7,2,4887,0,0,0,0,0,0,9,1
611,8,1,4888,8558,10,3,2,200,0,0,0
611,8,2,4888,0,0,0,0,0,0,3,1
612,1,1,4889,12409,0,4,0,200,10,0,0
612,1,2,4889,0,0,0,0,0,0,4,1
612,2,1,4890,17010,3,2,0,200,5,0,0
612,2,2,4890,0,0,0,0,0,0,6,1
612,3,1,4891,16871,7,4,0,100,5,0,0
612,3,2,4891,0,0,0,0,0,0,6,1
612,4,1,4892,27138,0,3,1,0,5,0,0
612,4,2,4892,0,0,0,0,0,0,10,1
612,5,1,4893,7751,6,5,2,100,15,0,0
612,5,2,4893,0,0,0,0,0,0,2,1
612,6,1,4894,24660,8,2,1,50,5,0,0
612,6,2,4894,0,0,0,0,0,0,9,1
612,7,1,4895,28045,5,5,2,50,10,0,0
612,7,2,4895,0,0,0,0,0,0,10,1
612,8,1,4896,19961,6,5,2,0,10,0,0
612,8,2,4896,0,0,0,0,0,0,7,1
613,1,1,4897,22967,9,3,0,200,10,0,0
613,1,2,4897,0,0,0,0,0,0,8,1
613,2,1,4898,21133,1,2,0,0,0,0,0
613,2,2,4898,0,0,0,0,0,0,8,1
613,3,1,4899,11249,6,3,0,0,5,0,0
613,3,2,4899,0,0,0,0,0,0,4,1
613,4,1,4900,28595,5,5,0,50,15,0,0
613,4,2,4900,0,0,0,0,0,0,10,1
613,5,1,4901,27964,1,3,1,50,10,0,0
613,5,2,4901,0,0,0,0,0,0,10,1
613,6,1,4902,5944,3,1,0,0,5,0,0
613,6,2,4902,0,0,0,0,0,0,2,1
613,7,1,4903,28769,3,1,1,100,15,0,0
613,7,2,4903,0,0,0,0,0,0,10,1
613,8,1,4904,16232,6,1,1,100,0,0,0
613,8,2,4904,0,0,0,0,0,0,6,1
614,1,1,4905,11989,9,5,1,0,10,0,0
614,1,2,4905,0,0,0,0,0,0,4,1
614,2,1,4906,3756,4,2,2,100,5,0,0
614,2,2,4906,0,0,0,0,0,0,1,1
614,3,1,4907,13420,10,5,0,50,0,0,0
614,3,2,4907,0,0,0,0,0,0,5,1
614,4,1,4908,10232,1,1,0,100,15,0,0
614,4,2,4908,0,0,0,0,0,0,3,1
614,5,1,4909,10895,4,1,0,100,0,0,0
614,5,2,4909,0,0,0,0,0,0,4,1
614,6,1,4910,21742,5,2,2,200,0,0,0
614,6,2,4910,0,0,0,0,0,0,8,1
614,7,1,4911,5239,2,2,2,200,15,0,0
614,7,2,4911,0,0,0,0,0,0,1,1
614,8,1,4912,21794,2,2,0,0,5,0,0
614,8,2,4912,0,0,0,0,0,0,8,1
615,1,1,4913,17513,0,3,0,100,10,0,0
615,1,2,4913,0,0,0,0,0,0,6,1
615,2,1,4914,21545,6,4,1,100,0,0,0
615,2,2,4914,0,0,0,0,0,0,8,1
615,3,1,4915,11104,4,5,0,200,0,0,0
615,3,2,4915,0,0,0,0,0,0,4,1
615,4,1,4916,20558,9,4,1,0,15,0,0
615,4,2,4916,0,0,0,0,0,0,7,1
615,5,1,4917,7132,3,4,0,200,10,0,0
615,5,2,4917,0,0,0,0,0,0,2,1
615,6,1,4918,4192,0,2,1,50,10,0,0
615,6,2,4918,0,0,0,0,0,0,1,1
615,7,1,4919,21562,1,1,2,100,0,0,0
615,7,2,4919,0,0,0,0,0,0,8,1
615,8,1,4920,3022,7,5,0,100,0,0,0
615,8,2,4920,0,0,0,0,0,0,1,1
616,1,1,4921,867,8,4,0,50,5,0,0
616,1,2,4921,0,0,0,0,0,0,0,1
616,2,1,4922,9478,6,2,1,50,10,0,0
616,2,2,4922,0,0,0,0,0,0,3,1
616,3,1,4923,24549,7,2,2,0,5,0,0
616,3,2,4923,0,0,0,0,0,0,9,1
616,4,1,4924,21395,10,5,1,50,0,0,0
616,4,2,4924,0,0,0,0,0,0,8,1
616,5,1,4925,10125,4,1,1,50,15,0,0
616,5,2,4925,0,0,0,0,0,0,3,1
616,6,1,4926,11415,7,3,0,50,5,0,0
616,6,2,4926,0,0,0,0,0,0,4,1
616,7,1,4927,26930,1,4,0,200,0,0,0
616,7,2,4927,0,0,0,0,0,0,10,1
616,8,1,4928,22836,10,1,1,100,10,0,0
616,8,2,4928,0,0,0,0,0,0,8,1
617,1,1,4929,9983,5,3,1,0,15,0,0
617,1,2,4929,0,0,0,0,0,0,3,1
617,2,1,4930,4563,8,5,1,200,10,0,0
617,2,2,4930,0,0,0,0,0,0,1,1
617,3,1,4931,14508,9,4,2,200,5,0,0
617,3,2,4931,0,0,0,0,0,0,5,1
617,4,1,4932,19247,7,5,1,0,5,0,0
617,4,2,4932,0,0,0,0,0,0,7,1
617,5,1,4933,6852,9,3,1,50,10,0,0
617,5,2,4933,0,0,0,0,0,0,2,1
617,6,1,4934,17939,8,1,2,0,15,0,0
617,6,2,4934,0,0,0,0,0,0,6,1
617,7,1,4935,17124,7,2,2,200,5,0,0
617,7,2,4935,0,0,0,0,0,0,6,1
617,8,1,4936,25892,8,4,2,0,15,0,0
617,8,2,4936,0,0,0,0,0,0,9,1
618,1,1,4937,2365,10,5,0,100,15,0,0
618,1,2,4937,0,0,0,0,0,0,0,1
618,2,1,4938,16133,6,2,2,50,0,0,0
618,2,2,4938,0,0,0,0,0,0,6,1
618,3,1,4939,14653,0,3,2,0,10,0,0
618,3,2,4939,0,0,0,0,0,0,5,1
618,4,1,4940,28236,9,2,0,200,10,0,0
618,4,2,4940,0,0,0,0,0,0,10,1
618,5,1,4941,3348,3,5,0,0,5,0,0
618,5,2,4941,0,0,0,0,0,0,1,1
618,6,1,4942,16327,2,5,2,100,0,0,0
618,6,2,4942,0,0,0,0,0,0,6,1
618,7,1,4943,6508,6,2,1,200,5,0,0
618,7,2,4943,0,0,0,0,0,0,2,1
618,8,1,4944,13058,0,3,0,200,15,0,0
618,8,2,4944,0,0,0,0,0,0,4,1
619,1,1,4945,14385,7,3,0,200,5,0,0
619,1,2,4945,0,0,0,0,0,0,5,1
619,2,1,4946,21941,6,5,2,0,5,0,0
619,2,2,4946,0,0,0,0,0,0,8,1
619,3,1,4947,24248,3,5,2,100,0,0,0
619,3,2,4947,0,0,0,0,0,0,9,1
619,4,1,4948,26114,10,4,0,100,15,0,0
619,4,2,4948,0,0,0,0,0,0,9,1
619,5,1,4949,8947,3,4,0,100,5,0,0
619,5,2,4949,0,0,0,0,0,0,3,1
619,6,1,4950,25707,10,2,2,200,10,0,0
619,6,2,4950,0,0,0,0,0,0,9,1
619,7,1,4951,9381,8,3,2,0,10,0,0
619,7,2,4951,0,0,0,0,0,0,3,1
619,8,1,4952,4097,4,3,2,0,10,0,0
619,8,2,4952,0,0,0,0,0,0,1,1
620,1,1,4953,8728,4,4,2,0,5,0,0
620,1,2,4953,0,0,0,0,0,0,3,1
620,2,1,4954,20688,7,1,1,50,15,0,0
620,2,2,4954,0,0,0,0,0,0,7,1
620,3,1,4955,26886,1,5,2,100,0,0,0
620,3,2,4955,0,0,0,0,0,0,10,1
620,4,1,4956,20114,5,4,2,50,10,0,0
620,4,2,4956,0,0,0,0,0,0,7,1
620,5,1,4957,24756,5,1,0,100,5,0,0
620,5,2,4957,0,0,0,0,0,0,9,1
620,6,1,4958,26792,6,1,1,100,0,0,0
620,6,2,4958,0,0,0,0,0,0,10,1
620,7,1,4959,19314,8,1,0,50,5,0,0
620,7,2,4959,0,0,0,0,0,0,7,1
620,8,1,4960,4290,10,5,2,50,10,0,0
620,8,2,4960,0,0,0,0,0,0,1,1
621,1,1,4961,20787,7,5,2,50,15,0,0
621,1,2,4961,0,0,0,0,0,0,7,1
621,2,1,4962,6872,7,5,1,50,10,0,0
621,2,2,4962,0,0,0,0,0,0,2,1
621,3,1,4963,10629,2,2,1,0,0,0,0
621,3,2,4963,0,0,0,0,0,0,4,1
621,4,1,4964,26433,10,3,0,0,0,0,0
621,4,2,4964,0,0,0,0,0,0,10,1
621,5,1,4965,26796,10,1,1,100,0,0,0
621,5,2,4965,0,0,0,0,0,0,10,1
621,6,1,4966,4057,8,4,1,0,10,0,0
621,6,2,4966,0,0,0,0,0,0,1,1
621,7,1,4967,7212,6,1,2,200,10,0,0
621,7,2,4967,0,0,0,0,0,0,2,1
621,8,1,4968,6822,1,1,1,50,10,0,0
621,8,2,4968,0,0,0,0,0,0,2,1
622,1,1,4969,12905,1,4,0,100,15,0,0
622,1,2,4969,0,0,0,0,0,0,4,1
622,2,1,4970,4341,6,5,0,100,10,0,0
622,2,2,4970,0,0,0,0,0,0,1,1
622,3,1,4971,28609,8,1,1,50,15,0,0
622,3,2,4971,0,0,0,0,0,0,10,1
622,4,1,4972,18119,1,3,2,50,15,0,0
622,4,2,4972,0,0,0,0,0,0,6,1
