respID,qID,altID,obsID,profileID,salary_increase,req_in_person_days,attendance_bonus,commute_credit,vacation_days,salary_cut,no_choice
598,1,2,4777,0,0,0,0,0,0,0,1
598,2,1,4778,7336,3,3,1,50,0,5,0
598,2,2,4778,0,0,0,0,0,0,0,1
598,3,1,4779,1163,4,4,2,0,15,0,0
598,3,2,4779,0,0,0,0,0,0,0,1
598,4,1,4780,5455,0,5,1,0,15,3,0
598,4,2,4780,0,0,0,0,0,0,0,1
598,5,1,4781,7314,5,4,0,50,0,5,0
598,5,2,4781,0,0,0,0,0,0,0,1
598,6,1,4782,1856,1,5,1,0,5,1,0
598,6,2,4782,0,0,0,0,0,0,0,1
598,7,1,4783,2959,0,4,2,0,0,2,0
598,7,2,4783,0,0,0,0,0,0,0,1
598,8,1,4784,6389,4,5,2,100,5,4,0
598,8,2,4784,0,0,0,0,0,0,0,1
599,1,1,4785,4442,1,1,1,50,0,3,0
599,1,2,4785,0,0,0,0,0,0,0,1
599,2,1,4786,3506,1,5,2,100,5,2,0
599,2,2,4786,0,0,0,0,0,0,0,1
599,3,1,4787,784,3,1,2,0,10,0,0
599,3,2,4787,0,0,0,0,0,0,0,1
599,4,1,4788,2755,0,5,1,100,15,1,0
599,4,2,4788,0,0,0,0,0,0,0,1
599,5,1,4789,941,4,2,1,100,10,0,0
599,5,2,4789,0,0,0,0,0,0,0,1
599,6,1,4790,3104,1,3,1,100,0,2,0
599,6,2,4790,0,0,0,0,0,0,0,1
599,7,1,4791,6139,0,4,0,0,5,4,0
599,7,2,4791,0,0,0,0,0,0,0,1
599,8,1,4792,3203,4,4,1,200,0,2,0
599,8,2,4792,0,0,0,0,0,0,0,1
600,1,1,4793,5378,1,2,2,200,10,3,0
600,1,2,4793,0,0,0,0,0,0,0,1
600,2,1,4794,4538,1,2,1,100,0,3,0
600,2,2,4794,0,0,0,0,0,0,0,1
600,3,1,4795,8245,0,5,1,200,10,5,0
600,3,2,4795,0,0,0,0,0,0,0,1
600,4,1,4796,7242,5,2,1,0,0,5,0
600,4,2,4796,0,0,0,0,0,0,0,1
600,5,1,4797,3480,5,5,1,100,5,2,0
600,5,2,4797,0,0,0,0,0,0,0,1
600,6,1,4798,8569,0,4,0,200,15,5,0
600,6,2,4798,0,0,0,0,0,0,0,1
600,7,1,4799,1363,0,3,0,200,15,0,0
600,7,2,4799,0,0,0,0,0,0,0,1
600,8,1,4800,1382,1,1,1,200,15,0,0
600,8,2,4800,0,0,0,0,0,0,0,1
601,1,1,4801,4808,1,2,1,50,5,3,0
601,1,2,4801,0,0,0,0,0,0,0,1
601,2,1,4802,8358,5,3,2,0,15,5,0
601,2,2,4802,0,0,0,0,0,0,0,1
601,3,1,4803,860,1,4,1,50,10,0,0
601,3,2,4803,0,0,0,0,0,0,0,1
601,4,1,4804,4056,5,1,0,50,15,2,0
601,4,2,4804,0,0,0,0,0,0,0,1
601,5,1,4805,4478,1,2,2,50,0,3,0
601,5,2,4805,0,0,0,0,0,0,0,1
601,6,1,4806,6324,5,4,0,100,5,4,0
601,6,2,4806,0,0,0,0,0,0,0,1
601,7,1,4807,8214,5,4,0,200,10,5,0
601,7,2,4807,0,0,0,0,0,0,0,1
601,8,1,4808,732,5,2,0,0,10,0,0
601,8,2,4808,0,0,0,0,0,0,0,1
602,1,1,4809,2682,5,2,2,50,15,1,0
602,1,2,4809,0,0,0,0,0,0,0,1
602,2,1,4810,1095,2,3,0,0,15,0,0
602,2,2,4810,0,0,0,0,0,0,0,1
602,3,1,4811,2006,1,5,0,100,5,1,0
602,3,2,4811,0,0,0,0,0,0,0,1
602,4,1,4812,4709,4,5,0,0,5,3,0
602,4,2,4812,0,0,0,0,0,0,0,1
602,5,1,4813,1296,5,1,1,100,15,0,0
602,5,2,4813,0,0,0,0,0,0,0,1
602,6,1,4814,86,1,5,2,0,0,0,0
602,6,2,4814,0,0,0,0,0,0,0,1
602,7,1,4815,376,3,3,0,0,5,0,0
602,7,2,4815,0,0,0,0,0,0,0,1
602,8,1,4816,3313,0,3,2,0,5,2,0
602,8,2,4816,0,0,0,0,0,0,0,1
603,1,1,4817,34,3,1,1,0,0,0,0
603,1,2,4817,0,0,0,0,0,0,0,1
603,2,1,4818,8476,3,3,0,100,15,5,0
603,2,2,4818,0,0,0,0,0,0,0,1
603,3,1,4819,1216,3,3,1,50,15,0,0
603,3,2,4819,0,0,0,0,0,0,0,1
603,4,1,4820,4188,5,3,1,100,15,2,0
603,4,2,4820,0,0,0,0,0,0,0,1
603,5,1,4821,3823,0,3,1,100,10,2,0
603,5,2,4821,0,0,0,0,0,0,0,1
603,6,1,4822,2888,1,2,0,0,0,2,0
603,6,2,4822,0,0,0,0,0,0,0,1
603,7,1,4823,5727,2,5,1,200,15,3,0
603,7,2,4823,0,0,0,0,0,0,0,1
603,8,1,4824,6007,0,2,2,100,0,4,0
603,8,2,4824,0,0,0,0,0,0,0,1
604,1,1,4825,7527,2,5,1,200,0,5,0
604,1,2,4825,0,0,0,0,0,0,0,1
604,2,1,4826,762,5,2,1,0,10,0,0
604,2,2,4826,0,0,0,0,0,0,0,1
604,3,1,4827,5863,0,3,0,50,0,4,0
604,3,2,4827,0,0,0,0,0,0,0,1
604,4,1,4828,4553,4,4,1,100,0,3,0
604,4,2,4828,0,0,0,0,0,0,0,1
604,5,1,4829,115,0,5,0,50,0,0,0
604,5,2,4829,0,0,0,0,0,0,0,1
604,6,1,4830,8324,1,3,1,0,15,5,0
604,6,2,4830,0,0,0,0,0,0,0,1
604,7,1,4831,3275,4,1,1,0,5,2,0
604,7,2,4831,0,0,0,0,0,0,0,1
604,8,1,4832,4790,1,4,0,50,5,3,0
604,8,2,4832,0,0,0,0,0,0,0,1
605,1,1,4833,1706,1,5,2,100,0,1,0
605,1,2,4833,0,0,0,0,0,0,0,1
605,2,1,4834,5452,3,4,1,0,15,3,0
605,2,2,4834,0,0,0,0,0,0,0,1
605,3,1,4835,5229,2,2,0,100,10,3,0
605,3,2,4835,0,0,0,0,0,0,0,1
605,4,1,4836,6699,2,2,1,100,10,4,0
605,4,2,4836,0,0,0,0,0,0,0,1
605,5,1,4837,5154,5,4,0,50,10,3,0
605,5,2,4837,0,0,0,0,0,0,0,1
605,6,1,4838,1362,5,2,0,200,15,0,0
605,6,2,4838,0,0,0,0,0,0,0,1
605,7,1,4839,765,2,3,1,0,10,0,0
605,7,2,4839,0,0,0,0,0,0,0,1
605,8,1,4840,1412,1,1,2,200,15,0,0
605,8,2,4840,0,0,0,0,0,0,0,1
606,1,1,4841,7601,4,2,1,0,5,5,0
606,1,2,4841,0,0,0,0,0,0,0,1
606,2,1,4842,7190,1,4,2,200,15,4,0
606,2,2,4842,0,0,0,0,0,0,0,1
606,3,1,4843,5640,5,5,1,100,15,3,0
606,3,2,4843,0,0,0,0,0,0,0,1
606,4,1,4844,1074,5,4,2,200,10,0,0
606,4,2,4844,0,0,0,0,0,0,0,1
606,5,1,4845,749,4,5,0,0,10,0,0
606,5,2,4845,0,0,0,0,0,0,0,1
606,6,1,4846,505,0,5,1,50,5,0,0
606,6,2,4846,0,0,0,0,0,0,0,1
606,7,1,4847,4996,3,3,1,200,5,3,0
606,7,2,4847,0,0,0,0,0,0,0,1
606,8,1,4848,4253,4,4,0,200,15,2,0
606,8,2,4848,0,0,0,0,0,0,0,1
607,1,1,4849,4073,4,4,0,50,15,2,0
607,1,2,4849,0,0,0,0,0,0,0,1
607,2,1,4850,2235,2,3,2,0,10,1,0
607,2,2,4850,0,0,0,0,0,0,0,1
607,3,1,4851,3704,1,3,0,50,10,2,0
607,3,2,4851,0,0,0,0,0,0,0,1
607,4,1,4852,2891,4,2,0,0,0,2,0
607,4,2,4852,0,0,0,0,0,0,0,1
607,5,1,4853,4733,4,4,1,0,5,3,0
607,5,2,4853,0,0,0,0,0,0,0,1
607,6,1,4854,4212,5,2,2,100,15,2,0
607,6,2,4854,0,0,0,0,0,0,0,1
607,7,1,4855,6861,2,4,0,0,15,4,0
607,7,2,4855,0,0,0,0,0,0,0,1
607,8,1,4856,3296,1,5,1,0,5,2,0
607,8,2,4856,0,0,0,0,0,0,0,1
608,1,1,4857,1331,4,2,2,100,15,0,0
608,1,2,4857,0,0,0,0,0,0,0,1
608,2,1,4858,2733,2,1,1,100,15,1,0
608,2,2,4858,0,0,0,0,0,0,0,1
608,3,1,4859,1588,3,5,1,50,0,1,0
608,3,2,4859,0,0,0,0,0,0,0,1
608,4,1,4860,8396,1,5,0,50,15,5,0
608,4,2,4860,0,0,0,0,0,0,0,1
608,5,1,4861,1159,0,4,2,0,15,0,0
608,5,2,4861,0,0,0,0,0,0,0,1
608,6,1,4862,4655,4,1,2,200,0,3,0
608,6,2,4862,0,0,0,0,0,0,0,1
608,7,1,4863,7440,5,5,1,100,0,5,0
608,7,2,4863,0,0,0,0,0,0,0,1
608,8,1,4864,7882,3,4,1,200,5,5,0
608,8,2,4864,0,0,0,0,0,0,0,1
609,1,1,4865,7988,1,2,2,0,10,5,0
609,1,2,4865,0,0,0,0,0,0,0,1
609,2,1,4866,5809,0,4,1,0,0,4,0
609,2,2,4866,0,0,0,0,0,0,0,1
609,3,1,4867,6371,4,2,2,100,5,4,0
609,3,2,4867,0,0,0,0,0,0,0,1
609,4,1,4868,1703,4,4,2,100,0,1,0
609,4,2,4868,0,0,0,0,0,0,0,1
609,5,1,4869,1046,1,5,1,200,10,0,0
609,5,2,4869,0,0,0,0,0,0,0,1
609,6,1,4870,1387,0,2,1,200,15,0,0
609,6,2,4870,0,0,0,0,0,0,0,1
609,7,1,4871,5630,1,4,1,100,15,3,0
609,7,2,4871,0,0,0,0,0,0,0,1
609,8,1,4872,4577,4,3,2,100,0,3,0
609,8,2,4872,0,0,0,0,0,0,0,1
610,1,1,4873,8248,3,5,1,200,10,5,0
610,1,2,4873,0,0,0,0,0,0,0,1
610,2,1,4874,1833,2,1,1,0,5,1,0
610,2,2,4874,0,0,0,0,0,0,0,1
610,3,1,4875,3385,0,5,1,50,5,2,0
610,3,2,4875,0,0,0,0,0,0,0,1
610,4,1,4876,57,2,5,1,0,0,0,0
610,4,2,4876,0,0,0,0,0,0,0,1
610,5,1,4877,6819,2,2,2,200,10,4,0
610,5,2,4877,0,0,0,0,0,0,0,1
610,6,1,4878,3107,4,3,1,100,0,2,0
610,6,2,4878,0,0,0,0,0,0,0,1
610,7,1,4879,7614,5,4,1,0,5,5,0
610,7,2,4879,0,0,0,0,0,0,0,1
610,8,1,4880,2770,3,2,2,100,15,1,0
610,8,2,4880,0,0,0,0,0,0,0,1
611,1,1,4881,1827,2,5,0,0,5,1,0
611,1,2,4881,0,0,0,0,0,0,0,1
611,2,1,4882,7232,1,1,1,0,0,5,0
611,2,2,4882,0,0,0,0,0,0,0,1
611,3,1,4883,5728,3,5,1,200,15,3,0
611,3,2,4883,0,0,0,0,0,0,0,1
611,4,1,4884,7531,0,1,2,200,0,5,0
611,4,2,4884,0,0,0,0,0,0,0,1
611,5,1,4885,2279,4,5,0,50,10,1,0
611,5,2,4885,0,0,0,0,0,0,0,1
611,6,1,4886,7057,0,2,1,100,15,4,0
611,6,2,4886,0,0,0,0,0,0,0,1
611,7,1,4887,3445,0,5,0,100,5,2,0
611,7,2,4887,0,0,0,0,0,0,0,1
611,8,1,4888,3565,0,5,1,200,5,2,0
611,8,2,4888,0,0,0,0,0,0,0,1
612,1,1,4889,3396,5,1,2,50,5,2,0
612,1,2,4889,0,0,0,0,0,0,0,1
612,2,1,4890,3972,5,2,0,0,15,2,0
612,2,2,4890,0,0,0,0,0,0,0,1
612,3,1,4891,7585,0,5,0,0,5,5,0
612,3,2,4891,0,0,0,0,0,0,0,1
612,4,1,4892,745,0,5,0,0,10,0,0
612,4,2,4892,0,0,0,0,0,0,0,1
612,5,1,4893,6812,1,1,2,200,10,4,0
612,5,2,4893,0,0,0,0,0,0,0,1
612,6,1,4894,305,4,1,1,200,0,0,0
612,6,2,4894,0,0,0,0,0,0,0,1
612,7,1,4895,3830,1,4,1,100,10,2,0
612,7,2,4895,0,0,0,0,0,0,0,1
612,8,1,4896,5760,5,5,2,200,15,3,0
612,8,2,4896,0,0,0,0,0,0,0,1
613,1,1,4897,6869,4,5,0,0,15,4,0
613,1,2,4897,0,0,0,0,0,0,0,1
613,2,1,4898,1431,2,4,2,200,15,0,0
613,2,2,4898,0,0,0,0,0,0,0,1
613,3,1,4899,3795,2,3,0,100,10,2,0
613,3,2,4899,0,0,0,0,0,0,0,1
613,4,1,4900,6188,1,2,2,0,5,4,0
613,4,2,4900,0,0,0,0,0,0,0,1
613,5,1,4901,1638,5,3,0,100,0,1,0
613,5,2,4901,0,0,0,0,0,0,0,1
613,6,1,4902,3803,4,4,0,100,10,2,0
613,6,2,4902,0,0,0,0,0,0,0,1
613,7,1,4903,6065,4,1,1,200,0,4,0
613,7,2,4903,0,0,0,0,0,0,0,1
613,8,1,4904,545,4,1,0,100,5,0,0
613,8,2,4904,0,0,0,0,0,0,0,1
614,1,1,4905,3117,2,5,1,100,0,2,0
614,1,2,4905,0,0,0,0,0,0,0,1
614,2,1,4906,3358,3,5,0,50,5,2,0
614,2,2,4906,0,0,0,0,0,0,0,1
614,3,1,4907,4190,1,4,1,100,15,2,0
614,3,2,4907,0,0,0,0,0,0,0,1
614,4,1,4908,3462,5,2,1,100,5,2,0
614,4,2,4908,0,0,0,0,0,0,0,1
614,5,1,4909,4823,4,4,1,50,5,3,0
614,5,2,4909,0,0,0,0,0,0,0,1
614,6,1,4910,3224,1,3,2,200,0,2,0
614,6,2,4910,0,0,0,0,0,0,0,1
614,7,1,4911,8598,5,3,1,200,15,5,0
614,7,2,4911,0,0,0,0,0,0,0,1
614,8,1,4912,958,3,5,1,100,10,0,0
614,8,2,4912,0,0,0,0,0,0,0,1
615,1,1,4913,3512,1,1,0,200,5,2,0
615,1,2,4913,0,0,0,0,0,0,0,1
615,2,1,4914,8627,4,3,2,200,15,5,0
615,2,2,4914,0,0,0,0,0,0,0,1
615,3,1,4915,4712,1,1,1,0,5,3,0
615,3,2,4915,0,0,0,0,0,0,0,1
615,4,1,4916,1060,3,2,2,200,10,0,0
615,4,2,4916,0,0,0,0,0,0,0,1
615,5,1,4917,4995,2,3,1,200,5,3,0
615,5,2,4917,0,0,0,0,0,0,0,1
615,6,1,4918,5283,2,1,2,100,10,3,0
615,6,2,4918,0,0,0,0,0,0,0,1
615,7,1,4919,4169,4,5,0,100,15,2,0
615,7,2,4919,0,0,0,0,0,0,0,1
615,8,1,4920,810,5,5,2,0,10,0,0
615,8,2,4920,0,0,0,0,0,0,0,1
616,1,1,4921,5379,2,2,2,200,10,3,0
616,1,2,4921,0,0,0,0,0,0,0,1
616,2,1,4922,7398,5,3,0,100,0,5,0
616,2,2,4922,0,0,0,0,0,0,0,1
616,3,1,4923,280,3,2,0,200,0,0,0
616,3,2,4923,0,0,0,0,0,0,0,1
616,4,1,4924,2619,2,2,0,50,15,1,0
616,4,2,4924,0,0,0,0,0,0,0,1
616,5,1,4925,2221,0,1,2,0,10,1,0
616,5,2,4925,0,0,0,0,0,0,0,1
616,6,1,4926,3993,2,1,1,0,15,2,0
616,6,2,4926,0,0,0,0,0,0,0,1
616,7,1,4927,423,2,1,2,0,5,0,0
616,7,2,4927,0,0,0,0,0,0,0,1
616,8,1,4928,2082,5,2,0,200,5,1,0
616,8,2,4928,0,0,0,0,0,0,0,1
617,1,1,4929,6812,1,1,2,200,10,4,0
617,1,2,4929,0,0,0,0,0,0,0,1
617,2,1,4930,5422,3,4,0,0,15,3,0
617,2,2,4930,0,0,0,0,0,0,0,1
617,3,1,4931,6881,4,2,1,0,15,4,0
617,3,2,4931,0,0,0,0,0,0,0,1
617,4,1,4932,5821,0,1,2,0,0,4,0
617,4,2,4932,0,0,0,0,0,0,0,1
617,5,1,4933,2174,1,3,0,0,10,1,0
617,5,2,4933,0,0,0,0,0,0,0,1
617,6,1,4934,3545,4,1,1,200,5,2,0
617,6,2,4934,0,0,0,0,0,0,0,1
617,7,1,4935,594,5,4,1,100,5,0,0
617,7,2,4935,0,0,0,0,0,0,0,1
617,8,1,4936,6498,5,3,0,0,10,4,0
617,8,2,4936,0,0,0,0,0,0,0,1
618,1,1,4937,4517,4,3,0,100,0,3,0
618,1,2,4937,0,0,0,0,0,0,0,1
618,2,1,4938,3060,5,5,2,50,0,2,0
618,2,2,4938,0,0,0,0,0,0,0,1
618,3,1,4939,7127,4,3,0,200,15,4,0
618,3,2,4939,0,0,0,0,0,0,0,1
618,4,1,4940,1581,2,4,1,50,0,1,0
618,4,2,4940,0,0,0,0,0,0,0,1
618,5,1,4941,4884,5,4,0,100,5,3,0
618,5,2,4941,0,0,0,0,0,0,0,1
618,6,1,4942,7822,3,4,2,100,5,5,0
618,6,2,4942,0,0,0,0,0,0,0,1
618,7,1,4943,1259,4,5,2,50,15,0,0
618,7,2,4943,0,0,0,0,0,0,0,1
618,8,1,4944,5066,1,5,0,0,10,3,0
618,8,2,4944,0,0,0,0,0,0,0,1
619,1,1,4945,2030,1,4,1,100,5,1,0
619,1,2,4945,0,0,0,0,0,0,0,1
619,2,1,4946,3466,3,3,1,100,5,2,0
619,2,2,4946,0,0,0,0,0,0,0,1
619,3,1,4947,7459,0,4,2,100,0,5,0
619,3,2,4947,0,0,0,0,0,0,0,1
619,4,1,4948,3564,5,4,1,200,5,2,0
619,4,2,4948,0,0,0,0,0,0,0,1
619,5,1,4949,588,5,3,1,100,5,0,0
619,5,2,4949,0,0,0,0,0,0,0,1
619,6,1,4950,5213,4,4,2,50,10,3,0
619,6,2,4950,0,0,0,0,0,0,0,1
619,7,1,4951,8197,0,2,0,200,10,5,0
619,7,2,4951,0,0,0,0,0,0,0,1
619,8,1,4952,3135,2,3,2,100,0,2,0
619,8,2,4952,0,0,0,0,0,0,0,1
620,1,1,4953,1019,4,5,0,200,10,0,0
620,1,2,4953,0,0,0,0,0,0,0,1
620,2,1,4954,5561,4,2,2,50,15,3,0
620,2,2,4954,0,0,0,0,0,0,0,1
620,3,1,4955,2279,4,5,0,50,10,1,0
620,3,2,4955,0,0,0,0,0,0,0,1
620,4,1,4956,7584,5,4,0,0,5,5,0
620,4,2,4956,0,0,0,0,0,0,0,1
620,5,1,4957,3739,0,4,1,50,10,2,0
620,5,2,4957,0,0,0,0,0,0,0,1
620,6,1,4958,3524,1,3,0,200,5,2,0
620,6,2,4958,0,0,0,0,0,0,0,1
620,7,1,4959,6825,2,3,2,200,10,4,0
620,7,2,4959,0,0,0,0,0,0,0,1
620,8,1,4960,3605,4,1,0,0,10,2,0
620,8,2,4960,0,0,0,0,0,0,0,1
621,1,1,4961,6454,3,1,2,200,5,4,0
621,1,2,4961,0,0,0,0,0,0,0,1
621,2,1,4962,5420,1,4,0,0,15,3,0
621,2,2,4962,0,0,0,0,0,0,0,1
621,3,1,4963,6262,3,4,1,50,5,4,0
621,3,2,4963,0,0,0,0,0,0,0,1
621,4,1,4964,6540,5,5,1,0,10,4,0
621,4,2,4964,0,0,0,0,0,0,0,1
621,5,1,4965,8190,5,5,2,100,10,5,0
621,5,2,4965,0,0,0,0,0,0,0,1
621,6,1,4966,2616,5,1,0,50,15,1,0
621,6,2,4966,0,0,0,0,0,0,0,1
621,7,1,4967,4176,5,1,1,100,15,2,0
621,7,2,4967,0,0,0,0,0,0,0,1
621,8,1,4968,3588,5,3,2,200,5,2,0
621,8,2,4968,0,0,0,0,0,0,0,1
622,1,1,4969,5949,2,2,0,100,0,4,0
622,1,2,4969,0,0,0,0,0,0,0,1
622,2,1,4970,6070,3,2,1,200,0,4,0
622,2,2,4970,0,0,0,0,0,0,0,1
622,3,1,4971,5734,3,1,2,200,15,3,0
622,3,2,4971,0,0,0,0,0,0,0,1
622,4,1,4972,5088,5,3,1,0,10,3,0
622,4,2,4972,0,0,0,0,0,0,0,1
622,5,1,4973,6696,5,1,1,100,10,4,0
622,5,2,4973,0,0,0,0,0,0,0,1
622,6,1,4974,649,0,4,0,200,5,0,0
622,6,2,4974,0,0,0,0,0,0,0,1
622,7,1,4975,1633,0,3,0,100,0,1,0
622,7,2,4975,0,0,0,0,0,0,0,1
622,8,1,4976,6319,0,4,0,100,5,4,0
622,8,2,4976,0,0,0,0,0,0,0,1
623,1,1,4977,6253,0,3,1,50,5,4,0
623,1,2,4977,0,0,0,0,0,0,0,1
623,2,1,4978,7426,3,3,1,100,0,5,0
623,2,2,4978,0,0,0,0,0,0,0,1
623,3,1,4979,4008,5,3,1,0,15,2,0
623,3,2,4979,0,0,0,0,0,0,0,1
623,4,1,4980,5327,4,3,0,200,10,3,0
623,4,2,4980,0,0,0,0,0,0,0,1
623,5,1,4981,2465,4,1,1,200,10,1,0
623,5,2,4981,0,0,0,0,0,0,0,1
623,6,1,4982,5362,3,4,1,200,10,3,0
623,6,2,4982,0,0,0,0,0,0,0,1
623,7,1,4983,3534,5,4,0,200,5,2,0
623,7,2,4983,0,0,0,0,0,0,0,1
623,8,1,4984,6369,2,2,2,100,5,4,0
623,8,2,4984,0,0,0,0,0,0,0,1
624,1,1,4985,4932,5,2,2,100,5,3,0
624,1,2,4985,0,0,0,0,0,0,0,1
624,2,1,4986,813,2,1,0,50,10,0,0
624,2,2,4986,0,0,0,0,0,0,0,1
624,3,1,4987,8503,0,3,1,100,15,5,0
624,3,2,4987,0,0,0,0,0,0,0,1
624,4,1,4988,746,1,5,0,0,10,0,0
624,4,2,4988,0,0,0,0,0,0,0,1
624,5,1,4989,644,1,3,0,200,5,0,0
624,5,2,4989,0,0,0,0,0,0,0,1
624,6,1,4990,5001,2,4,1,200,5,3,0
624,6,2,4990,0,0,0,0,0,0,0,1
624,7,1,4991,3536,1,5,0,200,5,2,0
624,7,2,4991,0,0,0,0,0,0,0,1
624,8,1,4992,8473,0,3,0,100,15,5,0
624,8,2,4992,0,0,0,0,0,0,0,1
625,1,1,4993,7333,0,3,1,50,0,5,0
625,1,2,4993,0,0,0,0,0,0,0,1
625,2,1,4994,7338,5,3,1,50,0,5,0
625,2,2,4994,0,0,0,0,0,0,0,1
625,3,1,4995,4777,0,2,0,50,5,3,0
625,3,2,4995,0,0,0,0,0,0,0,1
625,4,1,4996,5178,5,3,1,50,10,3,0
625,4,2,4996,0,0,0,0,0,0,0,1
625,5,1,4997,4893,2,1,1,100,5,3,0
625,5,2,4997,0,0,0,0,0,0,0,1
625,6,1,4998,4862,1,1,0,100,5,3,0
625,6,2,4998,0,0,0,0,0,0,0,1
625,7,1,4999,7090,3,2,2,100,15,4,0
625,7,2,4999,0,0,0,0,0,0,0,1
625,8,1,5000,5323,0,3,0,200,10,3,0
625,8,2,5000,0,0,0,0,0,0,0,1
626,1,1,5001,528,5,3,2,50,5,0,0
626,1,2,5001,0,0,0,0,0,0,0,1
626,2,1,5002,2412,5,2,2,100,10,1,0
626,2,2,5002,0,0,0,0,0,0,0,1
626,3,1,5003,2992,3,4,0,50,0,2,0
626,3,2,5003,0,0,0,0,0,0,0,1
626,4,1,5004,1302,5,2,1,100,15,0,0
626,4,2,5004,0,0,0,0,0,0,0,1
626,5,1,5005,1986,5,1,0,100,5,1,0
626,5,2,5005,0,0,0,0,0,0,0,1
626,6,1,5006,1330,3,2,2,100,15,0,0
626,6,2,5006,0,0,0,0,0,0,0,1
626,7,1,5007,7851,2,4,0,200,5,5,0
626,7,2,5007,0,0,0,0,0,0,0,1
626,8,1,5008,3902,1,1,1,200,10,2,0
626,8,2,5008,0,0,0,0,0,0,0,1
627,1,1,5009,589,0,4,1,100,5,0,0
627,1,2,5009,0,0,0,0,0,0,0,1
627,2,1,5010,7631,4,2,2,0,5,5,0
627,2,2,5010,0,0,0,0,0,0,0,1
627,3,1,5011,907,0,2,0,100,10,0,0
627,3,2,5011,0,0,0,0,0,0,0,1
627,4,1,5012,666,5,1,1,200,5,0,0
627,4,2,5012,0,0,0,0,0,0,0,1
627,5,1,5013,4628,1,2,1,200,0,3,0
627,5,2,5013,0,0,0,0,0,0,0,1
627,6,1,5014,1547,4,3,0,50,0,1,0
627,6,2,5014,0,0,0,0,0,0,0,1
627,7,1,5015,7567,0,2,0,0,5,5,0
627,7,2,5015,0,0,0,0,0,0,0,1
627,8,1,5016,2263,0,3,0,50,10,1,0
627,8,2,5016,0,0,0,0,0,0,0,1
628,1,1,5017,7792,3,4,1,100,5,5,0
628,1,2,5017,0,0,0,0,0,0,0,1
628,2,1,5018,5034,5,4,2,200,5,3,0
628,2,2,5018,0,0,0,0,0,0,0,1
628,3,1,5019,8117,4,3,0,100,10,5,0
628,3,2,5019,0,0,0,0,0,0,0,1
628,4,1,5020,2160,5,5,2,200,5,1,0
628,4,2,5020,0,0,0,0,0,0,0,1
628,5,1,5021,3307,0,2,2,0,5,2,0
628,5,2,5021,0,0,0,0,0,0,0,1
628,6,1,5022,6720,5,5,1,100,10,4,0
628,6,2,5022,0,0,0,0,0,0,0,1
628,7,1,5023,4388,1,2,2,0,0,3,0
628,7,2,5023,0,0,0,0,0,0,0,1
628,8,1,5024,2288,1,2,1,50,10,1,0
628,8,2,5024,0,0,0,0,0,0,0,1
629,1,1,5025,6811,0,1,2,200,10,4,0
629,1,2,5025,0,0,0,0,0,0,0,1
629,2,1,5026,5082,5,2,1,0,10,3,0
629,2,2,5026,0,0,0,0,0,0,0,1
629,3,1,5027,2942,1,1,2,0,0,2,0
629,3,2,5027,0,0,0,0,0,0,0,1
629,4,1,5028,3245,4,1,0,0,5,2,0
629,4,2,5028,0,0,0,0,0,0,0,1
629,5,1,5029,1566,5,1,1,50,0,1,0
629,5,2,5029,0,0,0,0,0,0,0,1
629,6,1,5030,2345,4,1,0,100,10,1,0
629,6,2,5030,0,0,0,0,0,0,0,1
629,7,1,5031,1431,2,4,2,200,15,0,0
629,7,2,5031,0,0,0,0,0,0,0,1
629,8,1,5032,6829,0,4,2,200,10,4,0
629,8,2,5032,0,0,0,0,0,0,0,1
630,1,1,5033,4106,1,5,1,50,15,2,0
630,1,2,5033,0,0,0,0,0,0,0,1
630,2,1,5034,8612,1,1,2,200,15,5,0
630,2,2,5034,0,0,0,0,0,0,0,1
630,3,1,5035,2918,1,2,1,0,0,2,0
630,3,2,5035,0,0,0,0,0,0,0,1
630,4,1,5036,424,3,1,2,0,5,0,0
630,4,2,5036,0,0,0,0,0,0,0,1
630,5,1,5037,2247,2,5,2,0,10,1,0
630,5,2,5037,0,0,0,0,0,0,0,1
630,6,1,5038,4188,5,3,1,100,15,2,0
630,6,2,5038,0,0,0,0,0,0,0,1
630,7,1,5039,2263,0,3,0,50,10,1,0
630,7,2,5039,0,0,0,0,0,0,0,1
630,8,1,5040,4293,2,1,2,200,15,2,0
630,8,2,5040,0,0,0,0,0,0,0,1
631,1,1,5041,1105,0,5,0,0,15,0,0
631,1,2,5041,0,0,0,0,0,0,0,1
631,2,1,5042,4733,4,4,1,0,5,3,0
631,2,2,5042,0,0,0,0,0,0,0,1
631,3,1,5043,6835,0,5,2,200,10,4,0
631,3,2,5043,0,0,0,0,0,0,0,1
631,4,1,5044,2571,2,4,1,0,15,1,0
631,4,2,5044,0,0,0,0,0,0,0,1
631,5,1,5045,8135,4,1,1,100,10,5,0
631,5,2,5045,0,0,0,0,0,0,0,1
631,6,1,5046,2530,3,2,0,0,15,1,0
631,6,2,5046,0,0,0,0,0,0,0,1
631,7,1,5047,2203,0,3,1,0,10,1,0
631,7,2,5047,0,0,0,0,0,0,0,1
631,8,1,5048,6584,1,3,0,50,10,4,0
631,8,2,5048,0,0,0,0,0,0,0,1
632,1,1,5049,534,5,4,2,50,5,0,0
632,1,2,5049,0,0,0,0,0,0,0,1
632,2,1,5050,265,0,5,2,100,0,0,0
632,2,2,5050,0,0,0,0,0,0,0,1
